"","Souche","X1","X2","X3","X4","X6","X7","X14","X16","X19","X21","X24","X25","X26","X27","X29","X30","X31","X32","X34","X35","X38","X41","X43","X51","X52","X53","X54","X55","X56","X58","X61","X62","X63","X68","X70","X72","X73","X74","X77","X78","X79","X81","X82","X83","X84","X85","X86","X87","X89","X90","X102","X108","X110","X118","X122","X123","X127","X128","X137","X143","X164","X169","X170","X171","X172","X173"
"1","Bp",0,0,0,0,65235,418,0,0,0,0,0,0,0,0,0,0,0,0,65235,31596.5,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,0,24461,0,0,0,2735,0,0,0,0,0,39766,0,0,0,0,2955,0,0,0,0,0,0,0,0,0
"2","Bp",0,0,0,0,58830,685,0,0,0,0,0,0,0,0,0,0,0,0,48883,21948,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,20041,0,0,0,1699,0,0,0,0,0,27060.5,0,0,0,0,2044,0,0,0,0,0,0,0,0,0
"3","Bp",0,0,0,0,13632,571,0,0,0,0,0,0,0,0,0,0,0,0,15624,7511,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,7751.5,0,0,0,493,0,0,0,0,0,9100,0,0,0,0,583.5,0,0,0,0,0,0,0,0,0
"4","Bp",0,0,0,0,41056,2562,86,0,0,0,0,0,0,0,0,0,0,1570,33156,13744,0,0,0,0,196,0,0,0,0,0,0,0,183,0,0,0,4439,0,0,0,95,25798,312,0,1098,1561.5,283.5,0,0,479.5,0,45594,0,0,0,0,6936,0,0,0,0,4785.5,86,0,0,0
"5","Bp",0,0,0,0,65235,1225,215,0,0,0,0,0,0,0,0,0,0,759.5,60311,27520.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32599,0,0,0,2185.5,0,0,0,0,0,2381,0,0,0,0,5279,0,0,0,0,1836,0,0,0,0
"6","Bp",0,0,0,0,26935,1466,0,0,0,0,0,0,0,0,0,0,0,717,22992.5,9583,0,0,0,0,91,0,0,0,0,0,0,0,3,0,0,0,2964.5,0,0,0,0,17170,115,0,767,977.5,90,0,0,280.5,0,28625,0,0,0,0,3273.5,0,0,0,0,2882,0,0,0,0
"7","Bp",0,0,0,0,11435,1350,0,0,0,0,0,0,0,0,0,0,0,669,12781.5,5231,0,0,0,0,120,0,0,0,0,0,0,0,207,0,0,0,2912,0,0,0,0,16272,262,0,782.5,943,101,0,0,300.5,0,24016,0,0,0,0,3839.5,0,0,0,0,3219,0,0,0,0
"8","Bp",0,0,0,0,53786,718.5,0,0,0,0,0,0,0,0,0,0,0,496,57349,23605,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,2419.5,0,0,0,0,23596.5,0,0,306.5,2260,0,0,0,94,0,33034.5,0,0,0,0,5267,0,0,0,0,1368,5.5,0,0,0
"9","Bp",0,0,0,0,12577.5,920,0,0,0,0,0,0,0,0,0,0,0,421,16412,8326.5,0,0,0,0,110,0,0,0,0,0,0,0,473.5,0,0,0,3341.5,0,0,0,107.5,21420.5,449.5,0,1227,1132,208,0,0,587.5,0,30713,0,0,51.5,0,4085.5,0,0,0,0,4505,180.5,0,0,0
"10","Bp",0,0,0,0,25126.5,499.5,0,0,0,0,0,0,0,0,0,0,0,0,21750,9900,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,2999,0,0,0,0,17452,0,0,0,1603,10046,0,2,4534.5,0,24401,0,0,2,0,5646,0,0,0,0,0,0,0,0,0
"11","Bp",0,0,0,0,37119,822,0,0,0,0,0,0,0,0,0,0,0,0,24981.5,11539.5,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,1644,0,0,0,0,14543.5,0,0,0,1069,2180,0,0,592,0,24081.5,0,0,76,0,2969,0,0,0,0,0,0,0,0,0
"12","Hi",0,0,0,0,0,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,599,0,0,291.5,0,0,0,0,0,0,0,0,0,768.5,0,2406.5,208,0,0,1646,8551.5,9204,573,8382.5,0,196,0,496,12382.5,307,6216,982,0,0,0,5097.5,0,0,0,0,0,84,1078,1073,721
"13","Hi",0,0,0,0,0,0,0,787,0,0,0,0,0,0,0,0,0,0,0,0,0,416.5,0,7,398,0,0,0,0,0,0,0,0,0,764,0,2528,86,0,0,1201,10355.5,10531.5,517,7011,2044,105.5,0,298,11328,391,6764,589,0,0,0,4714.5,0,0,0,0,0,0,1020,638,673
"14","Hi",0,0,0,0,0,0,94,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,600,0,0,0,0,0,0,0,0,0,291,0,308,0,0,0,0,2303.5,1980,0,1190,94,0,0,0,1211,0,1692,0,0,0,0,1456,0,0,0,0,0,0,512.5,707,595
"15","Hi",0,0,0,0,0,0,0,1514,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,106,293.5,0,0,0,0,0,0,0,302,0,1167.5,0,3428,665.5,0,15671,20976.5,26381,43396,3172,17013,6010,14713,159,328,36426.5,0,14225,0,0,1002,0,16120.5,0,0,0,0,0,0,1710,1195,1410
"16","Hi",0,0,0,0,0,0,0,763,0,0,0,0,0,0,0,0,0,0,106,0,0,386,0,0,112,0,0,0,0,0,0,0,499.5,0,1215,0,4923,595,0,14556,18911,22860,39741,4806,24404,4455,19828,98.5,118.5,46435.5,0,17684.5,0,0,1654.5,0,13514,0,0,0,0,0,0,925.5,311,639.5
"17","Hi",0,0,0,0,0,0,183,905,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,402,590.5,0,0,0,0,0,0,0,409,0,0,0,894,282,0,0,683.5,4883.5,5192,109,3050,510,0,0,275.5,2841.5,0,996.5,0,0,1424,0,3542,0,0,0,0,0,0,1284,1176,1207
"18","Hi",0,0,0,0,0,5.5,108,801.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,298,479.5,0,0,0,0,0,0,0,399,0,0,0,1266,99.5,0,0,603,5417,4216,96,2651,399.5,0,0,94,2803.5,0,956.5,0,0,1290,0,3325,0,0,0,0,0,0,940,803,1006
"19","Hi",0,0,0,0,202,0,0,6,0,0,0,0,0,0,0,0,0,89,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4232,0,0,0,1067,38654.5,4414,192,7052.5,1223,2467,0,0,4642,0,46118.5,0,0,332,0,9280,0,0,0,0,1293,264.5,0,0,2
"20","Hi",0,0,2429,0,700,0,0,2501,1.5,0,0,0,0,0,0,0,0,0,9.5,2663,1224,608,0,286,1396,0,868,0,0,0,811,0,2685,2233,2937,508.5,15663.5,1807.5,0,8482,17113,43849,61899,3847,32163,10420,1662,989.5,5653,40546,0,43557.5,180.5,0,1899,4148,26464,0,277,0,0,309,2544,2815.5,3100.5,2393.5
"21","Hi",0,0,0,0,0,0,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,479.5,0,1587,206,0,6333,10147.5,11775,22007,1927.5,10781,2033,7366,0,0,20858,0,7648,0,0,751,0,8558,0,0,0,0,0,0,803,407,564
"22","Hi",0,0,0,0,15789,0,0,320,0,0,0,0,0,199,103,0,0,1891.5,101,2797,0,195,0,0,364,0,0,0,0,0,0,0,1880,0,1071,0,8267,177.5,0,3849,5103.5,45370,18922.5,1238,9843.5,4300,1003,101.5,2,10905.5,0,51024,0,0,1178,0,16295,0,99.5,0,501,1126,1263,388,190,296.5
"23","Hi",0,0,0,0,8796,0,0,739.5,0,0,0,0,0,2,0,0,270,1991,0,847.5,0,0,0,0,717,0,0,0,0,0,0,0,1426,0,946.5,0,9744,305,0,2294,3864.5,51057,22641.5,1271,13088,3801,1056,81,258,17286.5,0,48406,0,0,516.5,0,18387,0,0,0,103,1702,287,883,585,801.5
"24","Hi",0,0,0,0,14862.5,0,203,289,0,0,0,0,0,299,96,0,97.5,2446.5,0,2166,0,0,0,0,494.5,0,0,0,0,0,0,0,3392,0,348,0,10137.5,0,0,557,2087,47169,11028,0,4845,1584,1112.5,0,0,3252.5,0,34872,0,0,0,0,17968,0,0,0,1285.5,6774.5,0,290,0,519
"25","Hi",0,0,0,7,13,0,0,1420,0,0,0,0,0,0,0,0,0,1581,0,0,0,301,0,71,405,0,0,0,0,0,0,0,0,0,1701,0,7270,891.5,0,386,6648,30632,43733,2824,27395.5,5795,1468,1018,2106.5,38223,0,25594,0,0,0,98,20113,0,0,0,0,0,0,1587,1145.5,1191
"26","Hi",0,0,0,0,0,0,9,598,0,0,0,0,0,0,0,0,97,502,0,0,0,0,0,29,1039.5,0,0,0,0,0,0,0,89,0,295,0,3388,383,0,0,278,11070.5,7799,73.5,3140,693.5,0,0,0,4718,0,15662,8,0,1224,0,6796,0,0,0,0,384,0,946,995,975
"27","Hi",0,0,0,0,106,0,0,3441,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,184,1087.5,0,71.5,0,0,0,0,0,0,0,817,0,9294,1128,0,382,9051,37452.5,43772,1985.5,27458,8529.5,1200,290,2156.5,51159,0,22405,0,0,77,0,20181,0,0,0,0,249.5,0,2821,0,4554.5
"28","Hi",0,0,0,0,508,0,0,614,0,0,0,0,0,0,0,0,0,2773,0,164,0,0,0,0,378,0,0,0,0,0,0,0,82,0,404,0,7204,185,0,374,1560,32166,12570.5,429,6282,2167,1671,0,81.5,8234.5,0,35754,0,0,925.5,0,12088,0,0,0,0,3948,0,690,196,514
"29","Hi",0,0,287,0,0,0,222,199.5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,893,0,51.5,0,0,0,0,0,0,298.5,194,0,1132.5,0,0,0,805,2129,3047,0,292,0,0,180,837,1185,0,3134.5,0,0,152.5,178,1789,0,0,0,0,0,0,207,306,362.5
"30","Hi",0,0,0,0,105.5,0,0,2495,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,500,0,0,0,0,0,0,0,745,0,1678,0,7783,1005.5,0,181,6234,32439,42121,1721,25264,6957.5,992,419,1605,43928,0,20745,0,0,1948.5,0,23570.5,0,0,0,0,0,0,2377,1389,2454
"31","Hi",0,0,0,0,0,0,0,2024.5,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,105.5,496,0,0,195,0,0,0,1386,492,0,1422,0,8455,113,0,26702,29095.5,27262,46022,203,18826.5,6084,13365,99,173,23196,0,11531.5,0,0,2916.5,0,8820,0,0,0,0,0,0,2644,310.5,1419.5
"32","Hi",0,0,183,0,85,0,0,3660,0,0,0,0,0,0,0,0,0,284.5,0,111,0,1867,0,512,997,0,0,408,0,0,0,1553,0,0,2537,0,11396,648,0,36149,39673,45832.5,54472,1238,31923,8013,21920,809.5,1226,45036,0,24957.5,0,11,3477,0,28510.5,0,0,0,0,0,0,4509.5,4372,4755
"33","Hi",0,0,0,0,1503,0,0,1091.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,455,0,0,98,0,0,2,0,210,0,470,0,3469,0,0,10940,12485,15832.5,20409.5,0,6575,3028,4827.5,0,0,11767,0,8303.5,0,0,1000.5,0,10470,0,0,0,0,0,0,1356.5,1121,1002.5
"34","Kpn",0,0,4815,2366,0,0,0,0,302,0,0,0,0,0,0,0,9,0,66,0,0,0,0,411.5,683,0,846,0,215,197,924.5,2153.5,2817,5175,6440,4133,2798,397,6097,12568,17544.5,21241,23966,17240,15847,3045,42095,21445,53444.5,33720,0,10097,762,0,925.5,5285.5,12042.5,0,97,0,0,0,0,0,0,0
"35","Kpn",0,0,4568,2620,0,0,0,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.5,475,0,387,105,621,314,827.5,2510.5,3219,4596,8253.5,4817,5832,1354,7950,11358,17353,23051,27084,14050,15737.5,3457.5,41663,19395.5,49169,30572,0,9071.5,605,0,570,5158.5,10610.5,0,87.5,0,0,0,75,0,0,0
"36","Kpn",0,0,4128,2179,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,393,7.5,405,0,362,255,792,2146.5,2883,3785,6961.5,4143,5741.5,1296.5,6391,7615,16909.5,18898.5,24047,12910,11023,2909.5,36919,17365,43631,27106,0,7605,529,0,505,4560.5,9231,0,85,0,0,0,9,0,0,0
"37","Kpn",0,0,1708.5,309.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.5,0,92,0,0,0,166,903.5,1252,2195.5,1540.5,1675.5,1727,1278,2219,2615,12609.5,10733.5,12784.5,7166,3893.5,317,26194,5319,15036.5,13195,0,4026.5,0,0,0,683,6903,0,0,0,0,0,0,0,0,0
"38","Kpn",0,0,6289,3371,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.5,296.5,0,309,0,375,272,982.5,2767,3526,6674,11823,7951.5,10385,1857,10494.5,2613,33644.5,36568,38858,24512,20499,4710.5,65235,28033,65235,49407,0,12548.5,686,86.5,644,5916,15306,0,205,0,0,0,175,0,0,0
"39","Kpn",0,0,4286,2674,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,208,0,294.5,0,206.5,171.5,675,2232,2627,3885.5,8749,4560,5150,1426.5,8541,1972,18700,21668,27539,15683.5,13330,3576,38716,20511,55744.5,31249,0,8884,584,6,547,5263.5,9425.5,0,99.5,0,0,0,115,0,0,0
"40","Kpn",798,0,1689,758,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,671,389,119.5,539,1020.5,1489,3517,1517,7319,306,3545,1907,8217,65235,12990,3883,6879.5,3721.5,17508,8316,17400,7636,0,65235,51,0,688.5,1325,15478,0,0,394,0,468,0,0,0,0
"41","Kpn",0,0,5723,2757,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,468,71,405,37.5,500,336,821.5,2546,3282,5377,8242.5,5013,7183,2064,8637,1816.5,25497,28259,31290,19414,16712,3788,54386.5,21201.5,60040,34492,0,8697,485,0,523,5089.5,12896,0,0,0,0,0,20,0,0,0
"42","Kpn",0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,206,77,103.5,0,154,375,929,1099,1158,586,381.5,0,2059,784.5,1890,1505,0,200,0,0,0,87.5,397,0,0,0,0,0,0,0,0,0
"43","Kpn",0,0,363.5,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,194,362,860,396,588.5,0,730,104.5,2606,2270,3519,1846,1850.5,312,4590,2589,7451,3926,0,944,0,0,0,583,1064,0,0,0,0,0,0,0,0,0
"44","Kpn",375,9,1383.5,412,1841,0,162,0,563,0,0,0,0,0,0,0,98,0,0,0,0,0,106,85,1127,189.5,406,678,623,0,46,1474,3551,1957,2524,956,1627,0,3580,4224,6258.5,10195,5599,3121,1796,1200,6689.5,2999,6477,3910,0,7304,0,0,295,0,1569,0,0,0,0,0,0,0,0,0
"45","Kpn",342,0,2379,6400.5,0,0,0,0,1185.5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,994.5,1581,1340,622,197,3168,582,247.5,8247,2093.5,13766,17506,3345.5,4399.5,286,4440,11177.5,43524,15512,17636,11529,6208.5,9226,38877.5,9798.5,65235,44910,0,3384,0,186.5,957,0,3007.5,0,199,0,0,0,0,0,0,0
"46","Kpn",0,0,3866,2278,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,782,394.5,502,408,932,724,892.5,2827,3172,5169,8561,4043,4188,120,17094.5,13585,28000,20028,24242.5,16528,7146,4404,41095,20213.5,48442,19450,0,3739,0,0,1142.5,0,7878,0,0,0,0,0,0,0,0,0
"47","Kpn",0,0,2424,1323,0,0,0,0,184.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.5,133,199,122,456.5,302,497.5,1706,1876.5,3110,5321.5,2253,2499.5,0,9891,8080,15167,11837.5,15394,9269,4045,2675,22722,11295.5,25327.5,11859.5,0,2354,0,0,643,0,4785,0,0,0,0,0,0,0,0,0
"48","Lpn",0,0,0,0,300,0,0,0,536,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,13,0,0,301,1581.5,11343,0,0,2116,300,0,1371.5,36687,0,18965.5,0,0,0,0,14725,0,0,0,0,34560,4687,0,0,0
"49","Lpn",0,0,0,0,210,0,0,0,938,0,0,0,0,0,0,0,0,0,1.5,105.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,86,0,0,674.5,2270.5,19260.5,0,0,2648,599,0,1145.5,43809,0,33532.5,0,0,0,0,18953,0,0,0,0,56672,6234,0,0,0
"50","Lpn",0,0,0,0,74,0,0,0,1305.5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,1257,173,0,0,563,2995.5,24007,0,0,3162.5,372,0,735.5,53382,0,5609,0,0,4.5,0,794.5,0,0,0,0,65235,10183,0,0,0
"51","Lpn",0,0,0,0,203.5,0,0,0,688,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328.5,217.5,0,0,908,3322,26185,0,0,3625,709,0,1184,57287,0,34112,0,0,73,0,24380,0,0,0,0,65235,10355,0,0,0
"52","Lpn",0,0,0,0,0,0,0,0,214.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,0,0,0,100,1136,11075.5,0,0,804,73.5,0,291,22799.5,0,20016,0,0,0,0,12435,0,0,0,0,17372,3722,0,0,0
"53","Lpn",0,0,0,0,291,0,0,0,691,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,11,0,0,877,2716.5,18705,0,0,2245,510.5,0,1952,42547.5,0,27800,0,0,1,0,16747,0,0,0,0,41785,5904.5,0,0,0
"54","Lpn",0,0,0,0,3007.5,0,0,0,1450.5,0,0,0,0,0,0,0,0,1801.5,0,197,0,0,0,0,376.5,0,0,0,0,0,0,0,97.5,0,0,0,4829.5,114,0,0,206.5,18297,12359.5,0,490.5,2080,580,0,503.5,29813,0,50110,0,0,12,0,15019,0,0,0,0,45427,5029.5,0,0,0
"55","Lpn",0,0,0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,290.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783.5,0,0,0,0,3989,2713,0,0,245,0,0,0,6326,0,8065,0,0,0,0,3460,0,0,0,0,7156.5,819,0,0,0
"56","Lpn",0,0,0,0,114.5,0,0,0,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34668.5,198,0,0,0,0,4,4,0,0,0,0,0,1125.5,0,0,0,0,2575,13784,0,0,2450.5,3764.5,0,618,37966,0,19162,0,0,49,0,17201,0,0,0,0,52663,7394.5,0,0,0
"57","Lpn",0,0,0,0,0,0,0,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36771.5,187,0,0,0,0,2,0,0,0,0,0,0,1349,0,0,0,0,2756.5,16342,0,0,3449,4170,0,457,40600,0,24800,0,0,80,0,21676,0,0,0,0,52194,7121,0,0,0
"58","Lpn",0,0,0,0,0,0,0,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32916,195,0,0,0,0,0,0,0,0,0,0,0,980.5,0,0,0,41.5,2368,16280,0,0,3160,3438,0,387,34575,0,13700.5,0,0,0,0,8509.5,0,0,0,0,48816,6739,0,0,0
"59","Lpn",0,0,0,0,3,0,0,0,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32368,203,0,0,0,0,0,1,0,0,0,0,0,1123,0,0,0,0,2278,12737.5,0,0,1953,3835,0,418,32410,0,14833,0,0,18,0,9686.5,0,0,0,0,46730.5,7266,0,0,0
"60","Lpn",0,0,0,0,101,0,0,0,1389.5,0,0,0,0,0,0,0,0,0,0,209,0,0,0,41546.5,194.5,0,0,0,0,73,183,0,0,0,0,0,1304,211,0,0,92,4414,22696,0,0,4099,5549.5,0,915,45536.5,0,38768,0,0,94,0,29247,0,0,0,0,61760.5,8168,0,0,0
"61","Lpn",0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14761,120,0,0,0,0,0,0,0,0,0,0,0,2903,0,0,0,0,14375.5,9191,0,268,1954,2899,0,312,15315,0,27700,0,0,0,0,15188,0,0,0,0,24759.5,2546.5,0,0,0
"62","Lpn",0,0,0,0,0,0,0,0,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21216,395,0,0,0,0,0,0,0,0,0,0,0,4048,0,0,0,0,15704,11733.5,0,0,2555,2676,0,185,20863.5,0,21342,0,0,0,0,4634,0,0,0,0,35233,4484,0,0,0
"63","Lpn",0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9303,289,0,0,0,0,0,0,0,0,0,0,0,2206,0,0,0,0,8777.5,5930.5,0,99,1256,1212,0,0,9064,0,18843.5,0,0,0,0,7587,0,0,0,0,15542.5,2190,0,0,0
"64","Lpn",0,0,0,0,301,0,0,0,2303,0,0,0,0,0,0,0,0,0,0,101,0,0,0,44210,477,0,0,0,0,170,219,0,0,0,0,0,1803,100,0,0,81,3861.5,20200,0,0,3714,6298,0,1062,47592.5,0,26847,0,0,200,0,24132,0,0,0,0,60605,10791,0,0,0
"65","Lpn",0,0,0,0,90,0,0,0,1636,0,0,0,0,0,0,0,0,0,0,4,1,0,0,41643,292,0,0,0,0,91,8,0,0,0,0,0,1762,0,0,0,65.5,3494,21377,0,0,4941,6049,0,717,44375.5,0,30150.5,0,0.5,188,0,25442,0,0,0,0,54027,9172.5,0,0,0
"66","Lpn",0,0,0,0,102.5,0,0,0,1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36889.5,285.5,0,0,0,0,0,0,0,0,0,0,0,1276,0,0,0,195,3042,20026,0,0,4264,4408.5,0,590,37665,0,16674.5,0,12,94,0,11112.5,0,0,0,0,51328,8345,0,0,0
"67","Lpn",0,0,0,0,95,0,0,0,1346,0,0,0,0,0,0,0,0,0,0,10,0,0,0,35480,385.5,0,0,0,0,0,3.5,0,0,0,0,0,1408,4,0,0,22,2707,16487,0,0,2571.5,4935,0,591.5,35900.5,0,18132,0,0,161.5,0,11663,0,0,0,0,47606,8613,0,0,0
"68","Lpn",0,0,0,0,185,0,0,0,1982.5,0,0,0,0,0,0,0,0,0,0,376,6.5,0,0,46742,385,0,0,8,0,96,292,0,0,0,2,0,1999,396.5,0,0,294,6195.5,28061,0,0,5519.5,7926,95,1385.5,50179,0,44040,0,0,265.5,0,34186.5,0,0,0,0,63624,10902.5,0,0,0
"69","Lpn",0,0,0,0,109,0,0,0,404,0,0,0,0,0,0,0,0,0,0,100,0,0,0,18138,187.5,0,0,0,0,0,0,0,0,0,0,0,3675.5,86,0,0,0,18738,11629,0,406,2702,4096,0,500,19222.5,0,33360.5,0,0,7,0,18905,0,0,0,0,30304,3327,0,0,0
"70","Lpn",0,0,0,0,0,0,0,0,974.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23944.5,611,0,0,0,0,0,0,0,0,0,0,0,4995,0,0,0,0,18832,14439,0,0,3338.5,3789,0,276.5,24069,0,23143,0,0,92,0,5856,0,0,0,0,37576,5671,0,0,0
"71","Lpn",0,0,0,0,0,0,0,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11102,473,0,0,0,0,89,0,0,0,0,0,0,2702,0,0,0,0,10872,7640.5,0,199,1575,1719.5,0,0,11536,0,22499,0,0,0,0,9475,0,0,0,0,18424,2790,0,0,0
"72","Mca",0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,494.5,0,0,0,286,0,0,0,7,0,5616,929,0,0,0,10416.5,0,0,1180.5,274,23609.5,0,0,17835,0,11244,0,862,1056,2509,7987,3717,0,0,0,0,0,0,0,0
"73","Mca",0,0,0,0,514,0,0,0,0,2158.5,0,0,0,0,0,0,0,5478,0,390,0,0,0,0,402,0,1238.5,0,0,0,1688.5,1677,0,0,380,0,31153.5,9476,193,0,339.5,52654,0,0,3488,1833,65235,80.5,791,65235,0,53919,0,905.5,3660,1806,44618,10360.5,0,0,102,91,0,0,0,0
